"rank","instrument","score","pct_rank","close","ret_5d","ret_20d","ann_vol_20d","sector","sic_description","news_count_5d","news_pos_count_5d","news_neg_count_5d","news_sentiment","most_recent_published_utc","pub_lag_days","pub_hour_utc","most_recent_title","most_recent_reasoning","most_recent_keywords","rule_avoid_high_precision","rule_buy_high_precision","rule_buy_legal_veto"
"243","GDDY","-0.3069467758959717","0.4821073558648111","88.27999877929688","0.04646754264831543","0.06592607498168945","0.34914013743400574","Services","SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN","0","0","0","NO-NEWS","","","","","","","False","False","False"
"244","DVA","-0.3069467758959717","0.4840954274353877","154.0800018310547","0.026857733726501465","0.026378989219665527","0.25571194291114807","Services","SERVICES-MISC HEALTH & ALLIED SERVICES, NEC","0","0","0","NO-NEWS","","","","","","","False","False","False"
"245","VTRS","-0.30763757563037275","0.4860834990059642","15.199999809265137","0.02633357048034668","0.1334824562072754","0.2620333433151245","Manufacturing","PHARMACEUTICAL PREPARATIONS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"246","BA","-0.3082829847564979","0.48807157057654077","221.3000030517578","-0.0433579683303833","0.042392849922180176","0.3511212468147278","Manufacturing","AIRCRAFT","7","3","1","POS","2026-05-04T17:34:04Z","-0.7319907407407408","17.0","Stock Market Today: Oil Jumps 5%, S&P 500 Drops As Iran Strikes UAE Port","Traded higher as defense spending narratives support aerospace and defense sector valuations","Iran drone strike;oil prices;S&P 500;Fed rate hike;transportation stocks","False","False","False"
"247","RTX","-0.30840797630981803","0.4900596421471173","172.89999389648438","-0.002768576145172119","-0.12857216596603394","0.2747737467288971","Manufacturing","AIRCRAFT ENGINES & ENGINE PARTS","4","4","0","STRONG-POS","2026-05-04T17:34:04Z","-0.7319907407407408","17.0","Stock Market Today: Oil Jumps 5%, S&P 500 Drops As Iran Strikes UAE Port","Traded higher on increased Pentagon-spending expectations from Trump administration defense initiatives","Iran drone strike;oil prices;S&P 500;Fed rate hike;transportation stocks","False","False","False"
"248","PNW","-0.3084107684425527","0.49204771371769385","101.81999969482422","-0.005664050579071045","-0.0063433051109313965","0.19415584206581116","Transportation_Utilities","ELECTRIC SERVICES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"249","TYL","-0.3084107684425527","0.49403578528827036","327.25","-0.030600130558013916","-0.029507756233215332","0.3699299991130829","Services","SERVICES-PREPACKAGED SOFTWARE","0","0","0","NO-NEWS","","","","","","","False","False","False"
"250","CAH","-0.3084107684425527","0.4960238568588469","197.05999755859375","-0.026094675064086914","-0.07318216562271118","0.28262585401535034","Wholesale","WHOLESALE-DRUGS, PROPRIETARIES & DRUGGISTS' SUNDRIES","2","0","2","STRONG-NEG","2026-04-30T17:09:08Z","3.285324074074074","17.0","Stock Market Today: Dow Jones Roars As Industrials Rescue Wall Street From Meta-Led Tech Slide","Fell 6.6% on soft quarterly print","Dow Jones;industrials;AI capital expenditure;mega-cap tech;data-center infrastructure","False","False","False"
"251","PM","-0.3084107684425527","0.49801192842942343","169.19000244140625","0.05152273178100586","0.05519521236419678","0.3919864594936371","Manufacturing","CIGARETTES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"252","TMO","-0.30894563033306127","0.5","462.6000061035156","-0.011622965335845947","-0.05241811275482178","0.4425896108150482","Manufacturing","MEASURING & CONTROLLING DEVICES, NEC","8","7","0","STRONG-POS","2026-05-04T19:30:00Z","-0.8125","19.0","[Latest] Global Targeted DNA RNA Sequencing Market Size/Share Worth USD 46.9 Billion by 2035 at a 18.5% CAGR: Healthcare Foresights (Analysis, Outlook, Leaders,","Identified as a major player in the high-growth targeted sequencing market. Benefits from increasing demand for genomic testing and precision medicine applications.","targeted DNA RNA sequencing;next-generation sequencing;genomic testing;precision medicine;biomarker discovery","False","False","False"
"253","CMI","-0.31281543755337704","0.5019880715705766","656.72998046875","-0.006129205226898193","0.1897498369216919","0.3782159686088562","Manufacturing","ENGINES & TURBINES","2","1","0","POS","2026-05-04T10:30:00Z","-0.4375","10.0","Clean Energy Broadens RNG Footprint With New Stations Positioned on Key Freight Corridors","Cummins' X15N 15-liter natural gas engine is highlighted as a 'gamechanger' that enables long-haul and heavy-duty fleets to operate on RNG. The engine's availability from multiple OEMs and its role in supporting Clean Energy's expansion indicates positive market traction and grow","renewable natural gas;RNG stations;heavy-duty trucks;freight corridors;emissions reduction","False","False","False"
"254","ADBE","-0.3129553485295695","0.5039761431411531","253.9600067138672","0.061217665672302246","0.039307594299316406","0.47635751962661743","Services","SERVICES-PREPACKAGED SOFTWARE","3","1","1","NEUTRAL","2026-05-01T18:51:00Z","2.214583333333333","18.0","3 Software Stocks to Buy on the Dip With Accelerating AI-Driven Earnings Growth","Down 30% YTD but posted earnings beat with strong subscription growth. Firefly AI adoption robust with 45% sequential increase in generative credit consumption and 75% QoQ ARR growth. Forward P/E of 10.5x with 60.1% upside to fair value.","software stocks;AI-driven growth;buy on the dip;valuation;earnings growth","False","False","False"
"255","MRK","-0.3129553485295695","0.5059642147117296","113.11000061035156","0.026127219200134277","-0.06404632329940796","0.3055029809474945","Manufacturing","PHARMACEUTICAL PREPARATIONS","5","2","0","POS","2026-05-01T12:00:00Z","2.5","12.0","InVitria Showcases Exbumin® and Optibumin® 25 at IPEC Excipient World: Biologics Summit: Recombinant Human Serum Albumins Already Used in On-Market Approved Bio","Merck is mentioned only as a reference point for InVitria's product validation through ERVEBO® vaccine use. No direct news or developments regarding Merck are discussed in the article.","recombinant human serum albumin;rHSA;biologics manufacturing;Exbumin;Optibumin 25","False","False","False"
"256","VST","-0.3196899368799191","0.5079522862823062","160.85000610351562","-0.03439784049987793","0.06108593940734863","0.4086618721485138","Transportation_Utilities","ELECTRIC SERVICES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"257","MSFT","-0.3208130395979785","0.5099403578528827","413.6199951171875","-0.026364147663116455","0.10925769805908203","0.34463536739349365","Services","SERVICES-PREPACKAGED SOFTWARE","67","24","14","POS","2026-05-04T19:51:25Z","-0.8273726851851851","19.0","Kevin O'Leary's $115 Billion AI Bet Has More Than One Problem","Part of the hyperscaler group with tripled capital spending, but faces the same infrastructure deployment challenges and supply chain bottlenecks.","AI infrastructure;data centers;Kevin O'Leary;capital expenditure;NIMBY opposition","False","False","False"
"258","BX","-0.3212916528605417","0.5119284294234593","123.08999633789062","0.02259695529937744","0.09666788578033447","0.4481242001056671","Finance_Insurance_RealEstate","INVESTMENT ADVICE","1","0","1","NEG","2026-04-29T10:50:05Z","4.54855324074074","10.0","Hedge Fund Billionaire Ken Griffin Warns Wealthy Investors May Not Grasp Private Credit Risks— 'The Real Issue Here Is...'","Mentioned as one of the firms aggressively expanding into semi-liquid funds targeting retail investors, contributing to the systemic risk Griffin warns about.","private credit;liquidity risk;redemption pressure;wealth investors;hedge funds","False","False","False"
"259","LHX","-0.32317924239634027","0.5139165009940357","308.6199951171875","-0.036946892738342285","-0.13968724012374878","0.23346073925495148","Manufacturing","SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL SYS","1","1","0","POS","2026-04-30T07:37:00Z","3.682638888888889","7.0","Military Communications Market Outlook 2026–2031: To Surpass USD 50 Billion by 2031 with Asia-Pacific Emerges as Fastest-Growing Region, Says Mordor Intelligenc","Significant player in military communications with strong positioning in tactical data links, SATCOM systems, and integrated antenna solutions.","military communications;geopolitical tensions;satellite communications;5G networks;AI spectrum management","False","False","False"
"260","DHR","-0.32358491549136875","0.5159045725646123","174.0399932861328","-0.03643006086349487","-0.09410786628723145","0.3183039724826813","Manufacturing","INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL","4","4","0","STRONG-POS","2026-05-04T17:00:00Z","-0.7083333333333334","17.0","Global Plasmid DNA Manufacturing Market Anticipates Impressive Growth Trajectory at a CAGR of ~18% by 2034 | DelveInsight","Specifically mentioned for announcing continued expansion of GMP plasmid DNA manufacturing capabilities in December 2025 to support growing gene and cell therapy demand.","plasmid DNA manufacturing;gene therapy;DNA vaccines;CAR-T cell therapy;mRNA vaccine production","False","False","False"
"261","EMR","-0.3259743183160289","0.5178926441351889","135.4600067138672","-0.04248249530792236","0.021106600761413574","0.3522256314754486","Manufacturing","ELECTRONIC & OTHER ELECTRICAL EQUIPMENT (NO COMPUTER EQUIP)","1","0","0","NEUTRAL","2026-05-01T14:00:00Z","2.4166666666666665","14.0","Leak Detection Market Size to Hit USD 8.53 Billion by 2035 | SNS Insider","Listed as a leading market player but no specific recent developments or market activities mentioned in the article.","leak detection;pipeline infrastructure;regulatory compliance;market growth;handheld detectors","False","False","False"
"262","SATS","-0.32662326583674606","0.5198807157057654","120.33999633789062","-0.010605931282043457","-0.05206775665283203","0.5251355767250061","Transportation_Utilities","COMMUNICATIONS SERVICES, NEC","1","1","0","POS","2026-04-28T06:30:00Z","5.729166666666667","6.0","Can You Invest in SpaceX Pre-IPO?","Key SpaceX partner gaining millions of SpaceX shares through spectrum license deal. Stock up 420% in past 12 months due to SpaceX relationship, indicating strong market confidence in the partnership.","SpaceX IPO;pre-IPO investment;private company investment;venture capital funds;aerospace company valuation","False","False","False"
"263","SBUX","-0.33109047968271016","0.5218687872763419","104.97000122070312","0.07232606410980225","0.10751211643218994","0.33567938208580017","Retail","RETAIL-EATING & DRINKING PLACES","6","5","0","STRONG-POS","2026-05-01T15:30:00Z","2.3541666666666665","15.0","Dutch Bros Still Trades at a Premium to Starbucks and Its Peers. Is the Growth Story Already Priced In?","Showing modest improvement with 6.2% Q2 comps growth and 16.8% stock price gain, but growth is slower than Dutch Bros. P/E ratio of 82 is still elevated, and the company is less attractive for growth-focused investors compared to Dutch Bros.","valuation;P/E ratio;growth stocks;same-store sales;expansion","False","False","False"
"264","CMCSA","-0.33124883872617267","0.5238568588469185","27.06999969482422","-0.01599419116973877","-0.02133047580718994","0.5961725115776062","Transportation_Utilities","CABLE & OTHER PAY TELEVISION SERVICES","2","1","1","NEUTRAL","2026-05-01T18:32:00Z","2.227777777777778","18.0","The Death of the Cell Tower: Why the Infrastructure Backbone of the Internet May Already Be Obsolete, According to James Altucher","Included as major telecom incumbent facing competitive threat from satellite-based internet networks offering superior pricing and service quality.","satellite internet;cell towers;5G;telecom disruption;infrastructure","False","False","False"
"265","TGT","-0.3318501050257335","0.525844930417495","127.76000213623047","-0.015109479427337646","0.04541361331939697","0.29104286432266235","Retail","RETAIL-VARIETY STORES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"266","PH","-0.3396265651931742","0.5278330019880716","867.75","-0.10939717292785645","-0.04862403869628906","0.3637511730194092","Manufacturing","MISCELLANEOUS FABRICATED METAL PRODUCTS","1","1","0","POS","2026-04-28T14:00:00Z","5.416666666666667","14.0","Bulk Filtration Market Report 2026, Competitive Analysis of 3M, Eaton, Parker-Hannifin, Pentair, Merck, Danaher, Mann+Hummel - Analyst Recommendations and Globa","Listed among major competitors in a market experiencing significant expansion with strong growth drivers including regulatory compliance and technological advancement.","bulk filtration;smart filtration;IoT and AI integration;membrane filtration;environmental regulations","False","False","False"
"267","DRI","-0.3399299440682271","0.5298210735586482","192.08999633789062","-0.03326624631881714","-0.022790908813476562","0.29811370372772217","Retail","RETAIL-EATING PLACES","1","0","1","NEG","2026-04-27T21:20:00Z","6.111111111111111","21.0","Does Cheesecake Factory Stock Have Any Upside Left on the Menu?","Peer with minimal gains (roughly 1% over the last year) and similar valuation to Cheesecake Factory (21X P/E), indicating weak performance in the casual dining sector.","casual dining;restaurant industry;earnings outlook;valuation;consumer sentiment","False","False","False"
"268","DD","-0.3399299440682271","0.5318091451292246","45.40999984741211","-0.02741485834121704","-0.00351107120513916","0.28315967321395874","Manufacturing","PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"269","NTAP","-0.3423983641939116","0.5337972166998012","110.94000244140625","0.02305424213409424","0.09950447082519531","0.33658891916275024","Manufacturing","COMPUTER STORAGE DEVICES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"270","NRG","-0.34619404217901867","0.5357852882703777","154.82000732421875","-0.03328120708465576","0.03351140022277832","0.48854416608810425","Transportation_Utilities","ELECTRIC SERVICES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"271","GPN","-0.346465903345275","0.5377733598409543","71.80000305175781","0.05078303813934326","0.1039360761642456","0.38058969378471375","Services","SERVICES-BUSINESS SERVICES, NEC","1","0","0","NEUTRAL","2026-04-29T14:14:00Z","4.406944444444444","14.0","Shift4’s Explosive Growth Comes With High-Stakes Risk","Mentioned as a major competitor in the financial sector with substantial resources, but no specific performance metrics discussed.","payment processing;international expansion;acquisition strategy;debt leverage;growth vs. profitability","False","False","False"
"272","CVX","-0.3488426506610731","0.5397614314115308","192.27999877929688","0.0405888557434082","-0.033088624477386475","0.2752343714237213","Manufacturing","PETROLEUM REFINING","12","8","0","STRONG-POS","2026-05-04T17:25:29Z","-0.7260300925925925","17.0","Villere St Denis Liquidates $18 Million Euronet Worldwide Stake, According to Recent SEC Filing","Listed as top holding of Villere St Denis fund ($40.36 million, 4.5% of AUM) but no specific news or analysis provided in article","SEC filing;position liquidation;institutional investor exit;payment networks;ATM services","False","False","False"
"273","PCAR","-0.3489045798230465","0.5417495029821073","114.37000274658203","-0.1008647084236145","-0.03338402509689331","0.34978896379470825","Manufacturing","MOTOR VEHICLES & PASSENGER CAR BODIES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"274","ROK","-0.35231553415453365","0.5437375745526839","400.30999755859375","-0.01624399423599243","0.09022819995880127","0.3104393780231476","Manufacturing","MEASURING & CONTROLLING DEVICES, NEC","0","0","0","NO-NEWS","","","","","","","False","False","False"
"275","MS","-0.35344759580997254","0.5457256461232605","188.00999450683594","-0.011410236358642578","0.12885010242462158","0.28422433137893677","Finance_Insurance_RealEstate","SECURITY BROKERS, DEALERS & FLOTATION COMPANIES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"276","NTRS","-0.35344759580997254","0.547713717693837","161.24000549316406","-0.03915137052536011","0.12503480911254883","0.37399184703826904","Finance_Insurance_RealEstate","STATE COMMERCIAL BANKS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"277","TT","-0.35344759580997254","0.5497017892644135","486.5","0.001234889030456543","0.12905848026275635","0.2529040277004242","Manufacturing","AUTO CONTROLS FOR REGULATING RESIDENTIAL & COMML ENVIRONMENTS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"278","C","-0.35344759580997254","0.55168986083499","125.62999725341797","-0.027179837226867676","0.07046687602996826","0.2768703103065491","Finance_Insurance_RealEstate","NATIONAL COMMERCIAL BANKS","1","0","0","NEUTRAL","2026-04-27T22:59:00Z","6.042361111111111","22.0","Churchill Capital Corp XII Announces the Pricing of Upsized $360 Million Initial Public Offering","Citigroup is mentioned solely in its role as sole book-running manager for the offering. This is a standard underwriting engagement with no indication of strategic significance or performance implications.","IPO;SPAC;Churchill Capital Corp XII;blank-check company;Michael Klein","False","False","False"
"279","KDP","-0.3562115409642265","0.5536779324055666","28.8700008392334","0.025577306747436523","0.12334632873535156","0.3556797206401825","Manufacturing","BEVERAGES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"280","COP","-0.3590218656477209","0.5556660039761432","124.91000366210938","0.026545047760009766","-0.05112427473068237","0.39113086462020874","Manufacturing","PETROLEUM REFINING","4","2","0","POS","2026-05-04T09:10:00Z","-0.3819444444444444","9.0","Prediction: Where Chevron Stock Will Be in 1 Year","Referenced as a peer with the lowest forward P/E ratio (13.5), indicating potential resilience in downturns, but no specific outlook or analysis provided.","oil prices;production growth;Hess acquisition;dividend increases;energy sector","False","False","False"
"281","TSLA","-0.3591282471575323","0.5576540755467196","392.510009765625","0.03654897212982178","0.11249363422393799","0.3883964419364929","Manufacturing","MOTOR VEHICLES & PASSENGER CAR BODIES","25","7","5","POS","2026-05-04T19:30:00Z","-0.8125","19.0","The ""Magnificent Seven"" Have a Combined Market Cap of Just Under $23 Trillion. Is Now the Time to Diversify Outside of Tech?","Specifically highlighted as trading at an extremely high P/E multiple of 360, indicating severe overvaluation concerns.","Magnificent Seven;tech stocks;valuation;diversification;P/E ratio","False","False","False"
"282","HUBB","-0.3592538207268052","0.5596421471172962","516.0","-0.070839524269104","0.033653855323791504","0.3937319219112396","Manufacturing","ELECTRONIC COMPONENTS & ACCESSORIES","1","1","0","POS","2026-05-04T17:28:55Z","-0.7284143518518519","17.0","Hubbell Strikes $3 Billion Deal To Acquire NSI, Bets Big On Electrification Boom","The $3 billion acquisition of NSI is strategically aligned with electrification trends and expected to be accretive to earnings per share in 2026. The deal strengthens the Electrical Solutions segment and supports long-term growth strategy. Stock was up 0.77% on the announcement ","acquisition;electrification;electrical solutions;M&A;infrastructure","False","False","False"
"283","AMP","-0.36026680566617053","0.5616302186878728","468.5899963378906","-0.019398987293243408","0.08873140811920166","0.26985034346580505","Finance_Insurance_RealEstate","INVESTMENT ADVICE","0","0","0","NO-NEWS","","","","","","","False","False","False"
"284","OKE","-0.36026680566617053","0.5636182902584493","90.62999725341797","0.03282046318054199","0.02406775951385498","0.28681328892707825","Transportation_Utilities","NATURAL GAS TRANSMISSION & DISTRIBUTION","1","1","0","POS","2026-05-01T10:15:00Z","2.5729166666666665","10.0","This 4.7%-Yielding Energy Stock Reported Robust Earnings Growth and Sees More Growth Coming Down the Pipeline","Company delivered double-digit earnings growth (12% net income, 13% EBITDA), raised full-year guidance, generated strong cash flow covering dividends with room to spare, increased dividend by 4%, and has multiple high-value expansion projects in pipeline through 2028 with favorab","energy midstream;earnings growth;dividend yield;capital projects;natural gas","False","False","False"
"285","ES","-0.36026680566617053","0.5656063618290258","69.44000244140625","0.010477304458618164","0.0","0.2139114886522293","Transportation_Utilities","ELECTRIC SERVICES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"286","BRK.B","-0.360547838738023","0.5675944333996024","468.5199890136719","-0.009073436260223389","-0.016499459743499756","0.1119643971323967","Finance_Insurance_RealEstate","FIRE, MARINE & CASUALTY INSURANCE","15","4","1","POS","2026-05-04T18:29:14Z","-0.7703009259259259","18.0","Why Wall Street's Quiet Monday Turned Into a Rocky Afternoon","Down 1% despite record $408.4 billion in cash; market makers showed mixed reaction to Q1 report, suggesting cautious positioning","market volatility;geopolitical tensions;Strait of Hormuz;oil prices;AI chip demand","False","False","False"
"287","EG","-0.36173079821275145","0.5695825049701789","347.5199890136719","0.011644124984741211","0.05815720558166504","0.2497536838054657","Finance_Insurance_RealEstate","FIRE, MARINE & CASUALTY INSURANCE","0","0","0","NO-NEWS","","","","","","","False","False","False"
"288","SOLV","-0.36173079821275145","0.5715705765407555","67.44000244140625","-0.03353393077850342","0.06624507904052734","0.28942638635635376","Manufacturing","SURGICAL & MEDICAL INSTRUMENTS & APPARATUS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"289","IDXX","-0.36173079821275145","0.5735586481113321","563.1199951171875","-0.02057570219039917","-0.024799108505249023","0.3279449939727783","Manufacturing","IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"290","EIX","-0.36173079821275145","0.5755467196819085","69.0","0.006271004676818848","-0.062372565269470215","0.2559428811073303","Transportation_Utilities","ELECTRIC SERVICES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"291","HSIC","-0.3637576609695886","0.5775347912524851","72.0199966430664","-0.06709843873977661","-0.03793752193450928","0.22115160524845123","Wholesale","WHOLESALE-MEDICAL, DENTAL & HOSPITAL EQUIPMENT & SUPPLIES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"292","ABBV","-0.3652063548419718","0.5795228628230616","208.16000366210938","0.05461549758911133","0.00711214542388916","0.2764916718006134","Manufacturing","PHARMACEUTICAL PREPARATIONS","5","4","0","STRONG-POS","2026-05-01T06:36:00Z","2.725","6.0","Nxera Pharma Operational Highlights and Consolidated Results for the First Quarter 2026","Achieved third milestone under neurological diseases collaboration with Nxera, resulting in US$10 million payment, indicating steady progress but limited detail on strategic significance.","Q1 2026 results;revenue growth;vamorolone;daridorexant;Duchenne Muscular Dystrophy","False","False","False"
"293","HON","-0.3652950359739307","0.5815109343936382","209.58999633789062","-0.011601090431213379","-0.08159154653549194","0.2661437690258026","Manufacturing","AIRCRAFT ENGINES & ENGINE PARTS","2","2","0","POS","2026-05-04T03:00:00Z","-0.125","3.0","Surge Protection Devices Market Size to Grow USD 6.09 Billion by 2035 | Research by SNS Insider","Listed as a leading market player positioned to benefit from strong market growth driven by increasing electronic infrastructure protection needs and building code requirements.","surge protection devices;market growth;electronics protection;IoT devices;building codes","False","False","False"
"294","PCG","-0.3652950359739307","0.5834990059642147","16.209999084472656","-0.010982334613800049","-0.08262598514556885","0.26961323618888855","Transportation_Utilities","ELECTRIC & OTHER SERVICES COMBINED","0","0","0","NO-NEWS","","","","","","","False","False","False"
"295","TRGP","-0.3672631571620482","0.5854870775347912","258.9800109863281","0.07331430912017822","0.05426430702209473","0.2789790630340576","Transportation_Utilities","NATURAL GAS TRANSMISSION","0","0","0","NO-NEWS","","","","","","","False","False","False"
"296","DOC","-0.3674384288540982","0.5874751491053678","16.290000915527344","0.005555510520935059","-0.022795379161834717","0.22986958920955658","Finance_Insurance_RealEstate","REAL ESTATE INVESTMENT TRUSTS","1","1","0","POS","2026-04-29T06:30:00Z","4.729166666666667","6.0","3 Healthcare Stocks Paying the Highest Dividends in the Sector Right Now","Offers attractive 7.1% dividend yield with monthly payments. The Janus Living spinoff presents a potential catalyst for capital growth and may help the market recognize underlying value previously discounted due to conglomerate structure.","healthcare stocks;dividend yield;REITs;high-yield dividends;value trap","False","False","False"
"297","VMC","-0.37158245007127","0.5894632206759444","287.7200012207031","-0.012357592582702637","0.021624088287353516","0.29537665843963623","Mining","MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS)","0","0","0","NO-NEWS","","","","","","","False","False","False"
"298","BALL","-0.3726847793006392","0.5914512922465208","60.93000030517578","-0.002292454242706299","0.020090460777282715","0.2678692638874054","Manufacturing","METAL CANS","1","1","0","POS","2026-04-29T21:47:00Z","4.092361111111111","21.0","Board Declares Quarterly Dividend","The declaration of a quarterly dividend demonstrates the company's financial health and confidence in its cash flow generation. Regular dividend payments are a positive signal to investors, indicating the company's ability to return capital to shareholders while maintaining opera","dividend;quarterly;Ball Corporation;earnings;shareholder returns","False","False","False"
"299","GS","-0.3738579860833913","0.5934393638170974","903.27001953125","-0.03683048486709595","0.0429767370223999","0.2925734221935272","Finance_Insurance_RealEstate","SECURITY BROKERS, DEALERS & FLOTATION COMPANIES","4","0","1","NEG","2026-05-04T18:29:14Z","-0.7703009259259259","18.0","Why Wall Street's Quiet Monday Turned Into a Rocky Afternoon","Down 1.8% due to geopolitical tensions and rising oil prices affecting financial sector","market volatility;geopolitical tensions;Strait of Hormuz;oil prices;AI chip demand","False","False","False"
"300","CCI","-0.374660853777306","0.595427435387674","90.18000030517578","0.08077657222747803","0.04170036315917969","0.2980484366416931","Finance_Insurance_RealEstate","REAL ESTATE INVESTMENT TRUSTS","1","0","0","NEUTRAL","2026-05-01T13:23:42Z","2.441875","13.0","Arium Networks Launches Following Completion of EQT's Acquisition of Crown Castle's Small Cell Solutions Business","Divested its Small Cell & Venue business to EQT; this represents a strategic portfolio decision rather than negative news, as the company is focusing on other infrastructure assets.","Arium Networks;EQT;Crown Castle;small cell infrastructure;5G connectivity","False","False","False"
"301","CSCO","-0.3758971840572815","0.5974155069582505","92.62999725341797","0.04951274394989014","0.15161311626434326","0.24691545963287354","Manufacturing","COMPUTER COMMUNICATIONS EQUIPMENT","3","2","0","POS","2026-05-01T16:38:00Z","2.3069444444444445","16.0","High Point University Honors Graduate Students at Commencement","Cisco's CEO was featured as the commencement speaker at a major university event, positioning the company as a thought leader on technology and AI. The CEO's message about embracing AI and technological change reflects positively on Cisco's industry position and relevance in the ","commencement ceremony;graduate students;artificial intelligence;technology;leadership","False","False","False"
"302","NDAQ","-0.3763088059974286","0.5994035785288271","91.30000305175781","0.0096207857131958","0.038680315017700195","0.2876473665237427","Finance_Insurance_RealEstate","SECURITY & COMMODITY BROKERS, DEALERS, EXCHANGES & SERVICES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"303","EOG","-0.3770695340773355","0.6013916500994035","141.61000061035156","0.06297850608825684","-0.010066449642181396","0.29991066455841064","Mining","CRUDE PETROLEUM & NATURAL GAS","1","1","0","POS","2026-04-27T21:15:00Z","6.114583333333333","21.0","Brent Crude Topped $109, and Inventories Are Draining at a Record Pace. These Energy Stocks Could Win.","Major oil producer benefiting from elevated crude prices; estimates $223 million additional annual cash flow per $1/barrel price increase; positioned to generate $6.7 billion in additional pre-tax cash flow this year to return to shareholders.","Brent crude oil;Strait of Hormuz;Strategic Petroleum Reserve;inventory drawdown;energy stocks","False","False","False"
"304","MMM","-0.3774223014879691","0.6033797216699801","141.55999755859375","-0.02888113260269165","-0.02034604549407959","0.2552644610404968","Manufacturing","SURGICAL & MEDICAL INSTRUMENTS & APPARATUS","4","3","0","STRONG-POS","2026-05-04T17:35:21Z","-0.7328819444444444","17.0","Special Delivery: Amazon Opens Its Logistics Playbook As AMZN Stock Sets Sail","Listed as an early adopter of ASCS, suggesting access to improved logistics capabilities, but no specific impact on the company is detailed.","Amazon Supply Chain Services;logistics network;supply chain management;52-week high;overbought","False","False","False"
"305","HLT","-0.3786016418338585","0.6053677932405567","311.3800048828125","-0.0633779764175415","0.0146636962890625","0.3322179913520813","Services","HOTELS & MOTELS","2","1","1","NEUTRAL","2026-04-30T19:25:00Z","3.1909722222222223","19.0","Hilton’s Q1 Report Put Big Question Front and Center for 2026","Strong Q1 earnings beat ($2.01 EPS vs $1.94 expected), raised full-year guidance, record development pipeline of 527,000 rooms, all brand tiers showing RevPAR gains, franchise fees grew 11.4% YOY, and $3.5B capital return planned. The broadening demand trend from premium to budge","Q1 earnings;RevPAR growth;K-shaped to C-shaped economy;travel demand;franchise fees","False","False","False"
"306","FDS","-0.3809210319289799","0.6073558648111332","224.44000244140625","-0.003949761390686035","-0.02814584970474243","0.4393627643585205","Services","SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","0","0","0","NO-NEWS","","","","","","","False","False","False"
"307","TROW","-0.3816230403705592","0.6093439363817097","103.08000183105469","0.01696920394897461","0.1539236307144165","0.19829055666923523","Finance_Insurance_RealEstate","INVESTMENT ADVICE","0","0","0","NO-NEWS","","","","","","","False","False","False"
"308","A","-0.3823173786310264","0.6113320079522863","112.18000030517578","-0.029752671718597412","-0.0231626033782959","0.348722368478775","Manufacturing","LABORATORY ANALYTICAL INSTRUMENTS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"309","ICE","-0.3837813711776074","0.6133200795228628","156.44000244140625","-0.0032494068145751953","-0.059799253940582275","0.22172002494335175","Finance_Insurance_RealEstate","SECURITY & COMMODITY BROKERS, DEALERS, EXCHANGES & SERVICES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"310","MA","-0.3837813711776074","0.6153081510934394","504.739990234375","-0.003337085247039795","0.00646054744720459","0.2653007507324219","Services","SERVICES-BUSINESS SERVICES, NEC","2","0","0","NEUTRAL","2026-05-01T15:00:00Z","2.375","15.0","Rayls Launches Public Chain, Advancing its Mission to Bring Global Finance Onchain","Selected Rayls for its Start Path Blockchain and Digital Assets programme, indicating validation but limited to program participation rather than direct deployment.","blockchain;public chain mainnet;stablecoin;tokenization;RWA","False","False","False"
