"rank","instrument","score","pct_rank","close","ret_5d","ret_20d","ann_vol_20d","sector","sic_description","news_count_5d","news_pos_count_5d","news_neg_count_5d","news_sentiment","most_recent_published_utc","pub_lag_days","pub_hour_utc","most_recent_title","most_recent_reasoning","most_recent_keywords","rule_avoid_high_precision","rule_buy_high_precision","rule_buy_legal_veto"
"245","TRMB","-0.3023286037014536","0.48705179282868527","60.79999923706055","-0.11137092113494873","-0.06129378080368042","0.356481671333313","Manufacturing","MEASURING & CONTROLLING DEVICES, NEC","2","2","0","POS","2026-05-07T01:16:00Z","0.9472222222222222","1.0","ENR FutureTech 2026 Wraps Three-Day Conference With Record Attendance and Sold-Out Sponsor Floor","Named as Diamond Sponsor of the event, indicating strong market presence and investment in the AEC technology sector","construction technology;autonomous equipment;AI and predictive analytics;reality capture;labor shortage","False","False","False"
"246","CARR","-0.30276080859735366","0.48904382470119523","66.83000183105469","-0.01168292760848999","0.0550994873046875","0.5637316107749939","Manufacturing","AIR-COND & WARM AIR HEATG EQUIP & COMM & INDL REFRIG EQUIP","1","1","0","POS","2026-05-06T14:31:38Z","1.3946990740740741","14.0","You Just Missed The SanDisk And Micron Memory Trade: These 10 Stocks Could Ride The Next AI Wave","CEO reported meaningful 2027 orders for data center cooling with capacity available; global data center orders rose 500% YoY; backlog covers full 2026 sales target of $1.5B","liquid cooling;AI infrastructure;thermal management;data centers;AI factories","False","False","False"
"247","BA","-0.3067877350368381","0.4910358565737052","237.36000061035156","0.043891310691833496","0.09065842628479004","0.3422233760356903","Manufacturing","AIRCRAFT","2","2","0","POS","2026-05-04T17:34:04Z","3.268009259259259","17.0","Stock Market Today: Oil Jumps 5%, S&P 500 Drops As Iran Strikes UAE Port","Traded higher as defense spending narratives support aerospace and defense sector valuations","Iran drone strike;oil prices;S&P 500;Fed rate hike;transportation stocks","False","False","False"
"248","PCAR","-0.3070355603259699","0.49302788844621515","114.30999755859375","-0.015248119831085205","-0.10126584768295288","0.30167487263679504","Manufacturing","MOTOR VEHICLES & PASSENGER CAR BODIES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"249","LLY","-0.3086515844925722","0.4950199203187251","948.4500122070312","-0.01544642448425293","0.009558677673339844","0.46873554587364197","Manufacturing","PHARMACEUTICAL PREPARATIONS","10","9","0","STRONG-POS","2026-05-08T13:30:00Z","-0.5625","13.0","Will Eli Lilly Be the First $2 Trillion Healthcare Stock? 3 Catalysts That Could Get It There.","The article highlights Eli Lilly's strong market position as the leader in weight management, deep pipeline of investigational therapies, potential for clinical breakthroughs in multiple therapeutic areas, and AI-driven productivity gains. The company is positioned as well-suited","Eli Lilly;market cap;weight-loss drugs;pharmaceutical pipeline;AI in drug development","False","False","False"
"250","LOW","-0.3135537015922394","0.49701195219123506","229.1999969482422","-0.017700254917144775","-0.061501920223236084","0.3243100345134735","Retail","RETAIL-LUMBER & OTHER BUILDING MATERIALS DEALERS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"251","FANG","-0.31385775361665613","0.499003984063745","188.6999969482422","-0.09125930070877075","0.0026301145553588867","0.37253594398498535","Mining","CRUDE PETROLEUM & NATURAL GAS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"252","TYL","-0.3155555161993505","0.500996015936255","324.5799865722656","-0.032548487186431885","0.022943615913391113","0.386869877576828","Services","SERVICES-PREPACKAGED SOFTWARE","0","0","0","NO-NEWS","","","","","","","False","False","False"
"253","DHI","-0.3158349685323929","0.5029880478087649","147.6300048828125","-0.01566869020462036","0.034983158111572266","0.4106990098953247","Construction","OPERATIVE BUILDERS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"254","BKR","-0.31644571347838385","0.5049800796812749","63.88999938964844","-0.07566553354263306","0.016870856285095215","0.405597448348999","Manufacturing","OIL & GAS FIELD MACHINERY & EQUIPMENT","2","1","0","POS","2026-05-08T14:22:00Z","-0.5986111111111111","14.0","SLB’s Tough Quarter Masks a Powerful Long-Term Shift","Mentioned as a competitor that has not yet caught up to SLB's technological sophistication in oilfield services, implying competitive disadvantage in the digital/AI transition.","oilfield services;digital transformation;AI partnership;Middle East tensions;shareholder returns","False","False","False"
"255","PLTR","-0.3200176823465356","0.5069721115537849","137.8000030517578","-0.04352051019668579","0.07605814933776855","0.5149054527282715","Services","SERVICES-PREPACKAGED SOFTWARE","18","5","8","NEG","2026-05-08T07:11:00Z","-0.29930555555555555","7.0","After Palantir's Impressive Q1 Earnings Report, This Remains the Biggest Issue With the Stock","While the company delivered impressive financial results (84% YoY revenue growth, doubled EPS, beat estimates), the stock is priced for perfection at 94x forward earnings and 44x forward sales. The 7% post-earnings decline despite beating expectations demonstrates the stock's vul","Palantir Technologies;Q1 earnings;stock valuation;revenue growth;earnings per share","False","False","False"
"256","UBER","-0.32115841723071836","0.5089641434262948","75.44999694824219","0.004392862319946289","0.07051634788513184","0.451962411403656","Services","SERVICES-BUSINESS SERVICES, NEC","18","7","0","STRONG-POS","2026-05-08T13:05:00Z","-0.5451388888888888","13.0","Could Lucid Motors Stock Turn $10,000 into $1 Million?","Uber's $500 million investment in Lucid and commitment to purchase up to 35,000 Gravity SUVs for robotaxi operations represents a strategic partnership, but the article focuses primarily on Lucid's challenges rather than Uber's prospects. The partnership is presented as a potenti","electric vehicles;cash burn;production volume;operating losses;equity dilution","False","False","False"
"257","TDG","-0.32234267172225783","0.5109561752988048","1215.0799560546875","0.052518486976623535","0.0065441131591796875","0.41769739985466003","Manufacturing","AIRCRAFT PARTS & AUXILIARY EQUIPMENT, NEC","0","0","0","NO-NEWS","","","","","","","False","False","False"
"258","GRMN","-0.3223693687044556","0.5129482071713147","240.08999633789062","-0.009611427783966064","-0.06539767980575562","0.2836756408214569","Manufacturing","SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL SYS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"259","ADM","-0.3227556011096896","0.5149402390438247","77.66000366210938","0.03629577159881592","0.11372435092926025","0.29672473669052124","Manufacturing","FATS & OILS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"260","MO","-0.32368447246753207","0.5169322709163346","68.12000274658203","-0.08625084161758423","0.010982513427734375","0.3650704622268677","Manufacturing","CIGARETTES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"261","GWW","-0.3274376165585932","0.5189243027888446","1233.7099609375","0.07408022880554199","0.05259072780609131","0.28424564003944397","Wholesale","WHOLESALE-DURABLE GOODS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"262","AIZ","-0.32843244570901076","0.5209163346613546","239.6699981689453","0.035246849060058594","0.09238839149475098","0.21571679413318634","Finance_Insurance_RealEstate","INSURANCE CARRIERS, NEC","0","0","0","NO-NEWS","","","","","","","False","False","False"
"263","PPL","-0.3286656525133764","0.5229083665338645","35.90999984741211","-0.04494678974151611","-0.09432536363601685","0.182072713971138","Transportation_Utilities","ELECTRIC SERVICES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"264","DGX","-0.3286656525133764","0.5249003984063745","187.38999938964844","-0.027404367923736572","-0.02151322364807129","0.2749708294868469","Services","SERVICES-MEDICAL LABORATORIES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"265","STZ","-0.3286656525133764","0.5268924302788844","148.2100067138672","-0.030166208744049072","-0.10797464847564697","0.28176644444465637","Manufacturing","BEVERAGES","1","0","0","NEUTRAL","2026-05-05T17:30:00Z","2.2708333333333335","17.0","Diageo Stock Continues to Sink -- What Investors Need to Know","Mentioned as a comparable company facing similar existential challenges in the alcoholic beverage industry, trading at the same 12x forward earnings multiple as Diageo. No specific negative or positive developments highlighted.","spirits market decline;dividend cut;U.S. market weakness;Asia sales decline;tequila oversupply","False","False","False"
"266","TGT","-0.3286656525133764","0.5288844621513944","125.25","-0.02824115753173828","0.027565836906433105","0.2822687327861786","Retail","RETAIL-VARIETY STORES","1","0","0","NEUTRAL","2026-05-07T07:00:00Z","0.7083333333333334","7.0","Ashley Graham to Spotlight the Power of Authentic Partnerships as a Keynote Speaker at Licensing Expo 2026","Listed as a confirmed major retailer attending the expo, indicating participation in the licensing industry but without specific business developments mentioned.","licensing;brand partnerships;authenticity;talent collaboration;entrepreneurship","False","False","False"
"267","TSN","-0.3292575586336428","0.5308764940239044","68.37999725341797","0.0738065242767334","0.041742801666259766","0.34448203444480896","Manufacturing","POULTRY SLAUGHTERING AND PROCESSING","2","2","0","POS","2026-05-04T20:05:00Z","3.1631944444444446","20.0","Tyson Foods’ Total Returns: Tasty Treats for Income Investors?","Strong fundamentals with 3.2% dividend yield, 15-year history of dividend increases, Q2 earnings beat consensus estimates by over 1,000 basis points, solid technical double bottom setup with 50% upside potential, analyst consensus with bullish bias (35% Buy-side, no Sell ratings)","Tyson Foods;dividend yield;earnings growth;technical analysis;double bottom pattern","False","False","False"
"268","LYV","-0.32938019837105803","0.5328685258964143","163.27999877929688","0.03178513050079346","0.016750693321228027","0.4284493327140808","Services","SERVICES-AMUSEMENT & RECREATION SERVICES","1","0","1","NEG","2026-05-07T18:08:54Z","0.24381944444444445","18.0","Ticketmaster Lays Off 8% Of Workforce Following Live Nation Q1 Report","While Q1 ticketing revenue showed strong 10% growth and beat revenue estimates, the company reported a significant $370.5 million operating loss, a $450 million legal accrual, and announced an 8% workforce reduction. The layoffs signal management concerns about future profitabili","layoffs;Ticketmaster;Live Nation;Q1 earnings;workforce reduction","False","False","False"
"269","LVS","-0.33012922394560346","0.5348605577689243","53.11000061035156","-0.0126417875289917","-0.006361067295074463","0.4159034192562103","Services","HOTELS & MOTELS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"270","CTVA","-0.33012922394560346","0.5368525896414342","81.12999725341797","0.003463149070739746","-0.03220808506011963","0.24489396810531616","Agriculture","","0","0","0","NO-NEWS","","","","","","","False","False","False"
"271","GILD","-0.33012922394560346","0.5388446215139442","131.3300018310547","-0.0024306178092956543","-0.05511188507080078","0.21153436601161957","Manufacturing","BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)","3","1","0","POS","2026-05-07T20:00:00Z","0.16666666666666666","20.0","Assembly Biosciences Reports First Quarter 2026 Financial Results and Recent Highlights","Gilead is mentioned as a collaborative partner with exclusive rights to develop and commercialize the helicase-primase inhibitor program. The relationship appears on track with Assembly Bio evaluating cost-profit share options, but Gilead's own performance and strategic implicati","Assembly Biosciences;ABI-5366;ABI-1179;ABI-6250;herpes","False","False","False"
"272","STE","-0.33012922394560346","0.5408366533864541","207.4499969482422","-0.03241604566574097","-0.06797558069229126","0.25760307908058167","Manufacturing","ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES","1","1","0","POS","2026-05-05T20:30:00Z","2.1458333333333335","20.0","STERIS Announces Dividend of $0.63 per share","The announcement of a quarterly dividend of $0.63 per share demonstrates the company's financial health and confidence in its cash flow generation. Regular dividend payments are typically viewed positively by investors as they indicate stable profitability and management's commit","dividend announcement;quarterly dividend;shareholder returns;infection prevention;healthcare products","False","False","False"
"273","BAC","-0.33012922394560346","0.5428286852589641","51.310001373291016","-0.036250948905944824","-0.02341073751449585","0.208347886800766","Finance_Insurance_RealEstate","NATIONAL COMMERCIAL BANKS","7","3","1","POS","2026-05-08T19:34:00Z","-0.8152777777777778","19.0","Want SpaceX Stock Before the IPO? These 3 Plays Give You a Back Door In.","Bank of America holds less than 1% of SpaceX from a 2018 investment, providing minimal direct exposure to SpaceX's IPO upside.","SpaceX IPO;indirect exposure;space exploration;satellite communications;equity investment","False","False","False"
"274","RTX","-0.330563738341431","0.5448207171314741","176.08999633789062","0.01206958293914795","-0.1263643503189087","0.2669709622859955","Manufacturing","AIRCRAFT ENGINES & ENGINE PARTS","4","3","0","STRONG-POS","2026-05-08T11:07:00Z","-0.46319444444444446","11.0","Forget the Iran War. Threats from Russia and China Just Won RTX an $833 Million Missile Contract.","While RTX secured a substantial $833 million contract, the author notes it will have minimal impact on earnings per share (~$0.01 annually when spread across 1.3 billion shares). Additionally, RTX's current valuation of 32x trailing earnings with only 10% expected annual growth i","defense contract;RTX;SeaSparrow missiles;NATO;Russia and China threats","False","False","False"
"275","HSIC","-0.3315906976904296","0.546812749003984","70.81999969482422","-0.04206681251525879","-0.059994637966156006","0.2668289244174957","Wholesale","WHOLESALE-MEDICAL, DENTAL & HOSPITAL EQUIPMENT & SUPPLIES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"276","KHC","-0.3335678944977556","0.548804780876494","23.959999084472656","0.06536233425140381","0.03902864456176758","0.23467357456684113","Manufacturing","CANNED, FROZEN & PRESERVD FRUIT, VEG & FOOD SPECIALTIES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"277","COP","-0.3417292868118217","0.5507968127490039","113.87000274658203","-0.07565546035766602","-0.07082825899124146","0.38809025287628174","Manufacturing","PETROLEUM REFINING","3","1","1","NEUTRAL","2026-05-08T19:30:00Z","-0.8125","19.0","Shell's CEO Says the Oil Market Is Short 1 Billion Barrels and Getting Worse. Here's What Investors Should Do Now.","Expected to generate significantly higher operating cash flow ($25B+ vs. <$20B) at elevated oil prices, with plans to increase drilling and shareholder returns.","oil supply shortage;Iran war;Strait of Hormuz;oil prices;Persian Gulf production","False","False","False"
"278","BBY","-0.3423863277191562","0.5527888446215139","59.400001525878906","-0.010824263095855713","-0.047618985176086426","0.3613109290599823","Retail","RETAIL-RADIO, TV & CONSUMER ELECTRONICS STORES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"279","KDP","-0.3427856532842031","0.5547808764940239","28.829999923706055","-0.0089377760887146","0.08505833148956299","0.3521304428577423","Manufacturing","BEVERAGES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"280","GD","-0.34547861151367015","0.5567729083665338","346.5299987792969","0.0019952058792114258","0.03395497798919678","0.33440208435058594","Manufacturing","SHIP & BOAT BUILDING & REPAIRING","1","0","0","NEUTRAL","2026-05-05T19:22:30Z","2.1927083333333335","19.0","Michael Burry Targets Palantir's Valuation (Again) As Stock Drops After Earnings","Used as a valuation comparison point; represents established defense contractor with strong market position","valuation criticism;earnings drop;AI software;defense contractors;market capitalization","False","False","False"
"281","PYPL","-0.3460115711688542","0.5587649402390438","45.369998931884766","-0.10051548480987549","0.002873539924621582","0.4192602038383484","Services","SERVICES-BUSINESS SERVICES, NEC","3","0","2","STRONG-NEG","2026-05-07T22:31:27Z","0.06149305555555556","22.0","Stripe, Spacex, Databricks — And The End Of A Traditional IPO","PayPal faces downward pressure as a public company, having to balance long-term growth with near-term earnings visibility, while private competitors like Stripe achieve similar scale without these constraints.","IPO;private markets;secondary markets;startup funding;liquidity","False","False","False"
"282","AJG","-0.3465032020356728","0.5607569721115537","198.8699951171875","-0.04439961910247803","-0.06874269247055054","0.2928982079029083","Finance_Insurance_RealEstate","INSURANCE AGENTS, BROKERS & SERVICE","0","0","0","NO-NEWS","","","","","","","False","False","False"
"283","EFX","-0.3465032020356728","0.5627490039840638","175.8300018310547","0.01138913631439209","-0.012024521827697754","0.3925205171108246","Services","SERVICES-CONSUMER CREDIT REPORTING, COLLECTION AGENCIES","1","1","0","POS","2026-05-07T17:10:00Z","0.2847222222222222","17.0","Equifax Board of Directors Declares Quarterly Dividend","The declaration of a quarterly dividend demonstrates financial strength and confidence in the company's cash flow generation. The continuation of dividend payments for over 100 consecutive years reflects stability and commitment to shareholder returns, which is generally viewed p","dividend;quarterly;shareholder returns;Equifax;cash dividend","False","False","False"
"284","IBM","-0.3465032020356728","0.5647410358565738","229.75999450683594","-0.010508179664611816","-0.00433349609375","0.40174758434295654","Manufacturing","COMPUTER & OFFICE EQUIPMENT","7","5","0","STRONG-POS","2026-05-08T13:53:00Z","-0.5784722222222223","13.0","Computer Vision in Healthcare Market Report 2026: Revenue Expected to Surpass $33.4 Billion by 2036","Listed as a key player in the rapidly growing computer vision in healthcare market, which is expected to expand at 22.6% CAGR through 2036, presenting significant revenue opportunities.","computer vision;healthcare market;artificial intelligence;medical imaging;diagnostic systems","False","False","False"
"285","UPS","-0.34675320137645527","0.5667330677290837","100.77999877929688","-0.06312167644500732","-0.009046196937561035","0.4628385603427887","Transportation_Utilities","TRUCKING & COURIER SERVICES (NO AIR)","9","2","7","NEG","2026-05-07T15:33:52Z","0.3514814814814815","15.0","Here's Why UPS Stock Is Rising and Falling in 2026","UPS faces near-term margin pressure from reducing Amazon volume (11.8% of revenue), transitional costs (~$150M in Q1), broader package volume declines beyond Amazon, and rising fuel/transportation costs. While management expects second-half recovery, significant headwinds and com","UPS stock;Amazon deliveries;package volume decline;margin pressure;logistics competition","False","False","False"
"286","F","-0.3483419304152555","0.5687250996015937","12.319999694824219","0.037037014961242676","0.015663623809814453","0.32683587074279785","Manufacturing","MOTOR VEHICLES & PASSENGER CAR BODIES","3","0","2","STRONG-NEG","2026-05-06T14:35:00Z","1.3923611111111112","14.0","Welcome to Shareholder Meeting Month: AI, Oil, and Consumer Are in the Spotlight","Down 13% YTD, badly lagging S&P 500; faces headwinds from EV strategy scrutiny, rising aluminum costs, and elevated gas prices impacting consumer demand.","shareholder meetings;AGM;consumer spending;AI strategy;energy prices","False","False","False"
"287","DRI","-0.34944278711697363","0.5707171314741036","196.22999572753906","0.007547736167907715","0.019959449768066406","0.25429394841194153","Retail","RETAIL-EATING PLACES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"288","ADBE","-0.35384658109577966","0.5727091633466136","253.0399932861328","0.009293556213378906","0.12287545204162598","0.4535333514213562","Services","SERVICES-PREPACKAGED SOFTWARE","1","1","0","POS","2026-05-06T19:28:16Z","1.1887037037037036","19.0","Michael Burry's Chip Short Just Got Wilder: SOXX Went From 43% Above Trend To 60%","Burry added to software positions including Adobe as part of rotation away from overvalued hardware sector toward software and services.","semiconductor short;technical analysis;mean reversion;200-day moving average;valuation stretch","False","False","False"
"289","GE","-0.35456576922407707","0.5747011952191236","297.1499938964844","0.03713655471801758","-0.03632241487503052","0.45798569917678833","Manufacturing","ELECTRONIC & OTHER ELECTRICAL EQUIPMENT (NO COMPUTER EQUIP)","0","0","0","NO-NEWS","","","","","","","False","False","False"
"290","NEM","-0.35689005416034475","0.5766932270916335","116.51000213623047","0.07263851165771484","-0.03631097078323364","0.5962288975715637","Mining","GOLD AND SILVER ORES","2","2","0","POS","2026-05-07T14:09:00Z","0.41041666666666665","14.0","Greenland Mines Just Reported PdEq Grades Up 45-55% in MetalPrice Sensitivity Work at One of the World's Largest Undeveloped Pd-Au-Pt Deposits","Reported record Q1 2026 quarterly free cash flow of $3.1 billion with realized gold price of ~$4,900/oz, confirming the high-price gold environment already embedded in Greenland Mines' sensitivity analysis. Strong operational performance and increased share repurchase authorizati","palladium;gold;platinum;precious metals;mineral resources","False","False","False"
"291","VLTO","-0.3597778972106979","0.5786852589641435","86.83999633789062","-0.009015202522277832","-0.029720723628997803","0.2616104781627655","Manufacturing","INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"292","GPN","-0.3605174132555349","0.5806772908366534","69.19000244140625","-0.043808698654174805","0.05730438232421875","0.3573979139328003","Services","SERVICES-BUSINESS SERVICES, NEC","0","0","0","NO-NEWS","","","","","","","False","False","False"
"293","PAYX","-0.3612864464314863","0.5826693227091634","93.93000030517578","0.009782910346984863","0.09769785404205322","0.2854636311531067","Services","SERVICES-ENGINEERING, ACCOUNTING, RESEARCH, MANAGEMENT","2","1","0","POS","2026-05-07T18:48:00Z","0.21666666666666667","18.0","2026 ChicagoCISO ORBIE Awards Recognize Top Security Executives","VP & CISO received Global ORBIE award for organizations over $5 billion revenue, demonstrating recognized leadership excellence in cybersecurity and business protection.","CISO;cybersecurity leadership;ORBIE Awards;enterprise security;business transformation","False","False","False"
"294","BIIB","-0.3612864464314863","0.5846613545816733","193.4499969482422","0.03416013717651367","0.11840200424194336","0.33558550477027893","Manufacturing","BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)","2","1","0","POS","2026-05-08T15:31:32Z","-0.6468981481481482","15.0","Biogen Stock Gains Despite Extended FDA Review For Alzheimer's Therapy","Stock trading higher despite FDA review extension; strong 12-month performance (+63.29%); positive technical indicators (MACD above signal line); strategic acquisition of Apellis to enhance pipeline; recent FDA approval for Spinraza high-dose regimen demonstrates pipeline progres","Biogen;Leqembi Iqlik;Alzheimer's disease;FDA review;Apellis Pharmaceuticals","False","False","False"
"295","AME","-0.36247070092302575","0.5866533864541833","232.39999389648438","0.008330464363098145","-0.010684967041015625","0.27888256311416626","Manufacturing","INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL","1","1","0","POS","2026-05-08T18:10:41Z","-0.7574189814814815","18.0","Deal Dispatch: J.M. Smucker Considers Strategic Review, Meta Buys Assured Robot Intelligence, Buzzfeed On Brink Of Bankruptcy","Acquiring $5 billion portfolio of instrumentation businesses that complement existing operations and expand market presence.","M&A;strategic review;activist investor;bankruptcy;acquisition","False","False","False"
"296","WM","-0.3627500178637133","0.5886454183266933","215.3699951171875","-0.058574140071868896","-0.06136411428451538","0.23551541566848755","Transportation_Utilities","REFUSE SYSTEMS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"297","RL","-0.3631652391793014","0.5906374501992032","358.45001220703125","-0.010380685329437256","-0.05638766288757324","0.3394891321659088","Manufacturing","MEN'S & BOYS' FURNISHGS, WORK CLOTHG, & ALLIED GARMENTS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"298","IDXX","-0.3639342723552528","0.5926294820717132","560.1099853515625","-0.01295250654220581","-0.005133211612701416","0.3072398602962494","Manufacturing","IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES","1","1","0","POS","2026-05-05T14:20:28Z","2.4024537037037037","14.0","Idexx Laboratories Raises Guidance On Higher Clinical Visits, Diagnostic Frequency","Company beat Q1 earnings expectations, reported 11% organic sales growth, raised full-year 2026 guidance for both earnings and revenue, demonstrated strong operational execution with 100 basis point margin improvement, and showed positive momentum in diagnostics segment with stra","pet healthcare;diagnostics;earnings beat;guidance raise;clinical visits","False","False","False"
"299","ROP","-0.3639342723552528","0.5946215139442231","343.32000732421875","-0.041594505310058594","0.0004954338073730469","0.23216287791728973","Manufacturing","INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL","3","3","0","STRONG-POS","2026-05-06T20:21:00Z","1.1520833333333333","20.0","Profit From Water With These Dividend Stocks","Solid results with 10% revenue growth and 8% EPS growth, 10.3% dividend increase, and impressive 33-year dividend increase streak. Active capital deployment with $500M share repurchases and $3.3B in strategic acquisitions demonstrates strong financial health and growth strategy.","water stocks;dividend stocks;dividend yield;water solutions;essential commodities","False","False","False"
"300","LH","-0.3639342723552528","0.5966135458167331","254.1199951171875","-0.006722927093505859","-0.026098966598510742","0.1952294558286667","Services","SERVICES-MEDICAL LABORATORIES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"301","VMC","-0.3639342723552528","0.598605577689243","283.7200012207031","-0.0457419753074646","-0.03979969024658203","0.24905134737491608","Mining","MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS)","0","0","0","NO-NEWS","","","","","","","False","False","False"
"302","JBHT","-0.3659062790691558","0.600597609561753","245.39999389648438","-0.01338803768157959","0.08086681365966797","0.38381388783454895","Transportation_Utilities","TRUCKING (NO LOCAL)","1","0","1","NEG","2026-05-05T17:45:58Z","2.2597453703703705","17.0","Amazon's Next Gold Mine Is Worth $1.3 Trillion: Transport Stocks Begin Paying For It","With 124,000 intermodal containers, J.B. Hunt faces competitive pressure as Amazon's intermodal fleet (24,000+ containers) grows and Amazon controls the demand it serves.","Amazon Supply Chain Services;third-party logistics;3PL market;transportation sector;last-mile delivery","False","False","False"
"303","NTRS","-0.3673698505013828","0.602589641434263","160.41000366210938","-0.024744629859924316","0.053734540939331055","0.3564710021018982","Finance_Insurance_RealEstate","STATE COMMERCIAL BANKS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"304","JKHY","-0.3678179413800479","0.6045816733067729","145.83999633789062","-0.05317145586013794","-0.009239137172698975","0.2687516510486603","Services","SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN","0","0","0","NO-NEWS","","","","","","","False","False","False"
"305","WSM","-0.3719083175629881","0.6065737051792829","182.10000610351562","0.011722922325134277","-0.0371701717376709","0.33069920539855957","Retail","RETAIL-HOME FURNITURE, FURNISHINGS & EQUIPMENT STORES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"306","ED","-0.3726773507389395","0.6085657370517928","106.30999755859375","-0.03783148527145386","-0.06384289264678955","0.17123843729496002","Transportation_Utilities","ELECTRIC & OTHER SERVICES COMBINED","0","0","0","NO-NEWS","","","","","","","False","False","False"
"307","RSG","-0.3741409221711665","0.6105577689243028","200.02000427246094","-0.03166145086288452","-0.06820088624954224","0.22558322548866272","Transportation_Utilities","REFUSE SYSTEMS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"308","MCO","-0.3741409221711665","0.6125498007968128","451.32000732421875","-0.009763658046722412","0.05594158172607422","0.23268571496009827","Services","SERVICES-CONSUMER CREDIT REPORTING, COLLECTION AGENCIES","1","0","0","NEUTRAL","2026-05-07T08:24:00Z","0.65","8.0","The Stock Market Faces Serious Problems in President Trump's Economy. History Says This Could Happen Next.","Moody's is cited as a source providing economic analysis and forecasts about inflation and tariff impacts, but the company itself is not directly affected by the economic concerns discussed.","Iran military operations;oil supply disruption;gasoline prices;tariffs;inflation","False","False","False"
"309","CRM","-0.3741409221711665","0.6145418326693227","181.82000732421875","-0.010880231857299805","0.10220658779144287","0.4883911907672882","Services","SERVICES-PREPACKAGED SOFTWARE","8","4","1","POS","2026-05-08T17:32:00Z","-0.7305555555555555","17.0","Shopify's Revenue Is Surging, but Stock Falls. Here's Why It's a Buying Opportunity.","Joined the UCP council, indicating participation in AI e-commerce standards, but no specific competitive positioning discussed.","Shopify;revenue growth;AI integration;e-commerce;stock valuation","False","False","False"
"310","ES","-0.3741409221711665","0.6165338645418327","66.51000213623047","-0.06416207551956177","-0.04944974184036255","0.2233348786830902","Transportation_Utilities","ELECTRIC SERVICES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"311","JPM","-0.3741409221711665","0.6185258964143426","302.1000061035156","-0.033187150955200195","-0.025075018405914307","0.20979805290699005","Finance_Insurance_RealEstate","NATIONAL COMMERCIAL BANKS","8","3","1","POS","2026-05-08T13:05:00Z","-0.5451388888888888","13.0","Wells Fargo’s Comeback Is Real—But Not Risk-Free","Mentioned as a competitor that benefited from Wells Fargo's asset cap constraints. No specific performance data provided in the article.","asset cap lifted;earnings beat;loan growth;net interest margin pressure;credit losses","False","False","False"
"312","DAL","-0.3750036513808342","0.6205179282868526","73.33000183105469","0.06306171417236328","0.08124446868896484","0.3821088671684265","Transportation_Utilities","AIR TRANSPORTATION, SCHEDULED","1","1","0","POS","2026-05-07T10:09:00Z","0.5770833333333333","10.0","Prediction: These 2 Airline Stocks Will Rebound Before Year's End","Strong Q4 2025 earnings growth of 45% year-over-year, sustained premium ticket sales momentum (14% growth in Q1 2026), and analyst expectations of only 5.3% earnings decline despite fuel cost headwinds position the company well for recovery by year-end.","airline stocks;geopolitical conflict;oil prices;premium ticket sales;low-cost carriers","False","False","False"
"313","MGM","-0.37689323845298867","0.6225099601593626","38.790000915527344","0.007532477378845215","0.03938913345336914","0.2552666664123535","Services","HOTELS & MOTELS","0","0","0","NO-NEWS","","","","","","","False","False","False"
